Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28
50,1,0,1,33249,4599,11,6,10,21,19,14,42,2,112,2,1,3,8,"0,25",6,0,0,0,0,0,0,0
66,2,2,1,26887,4609,27,6,7,4,3,4,6,1,30,1,0,3,5,"0,2",6,0,0,0,0,0,0,0
42,4,2,0,50150,4479,32,135,46,92,65,61,11,2,410,5,2,7,16,"0,3125",5,0,0,0,0,0,0,0
49,1,1,1,62061,4407,12,641,7,84,0,30,38,3,800,10,4,7,24,"0,416666667",6,0,0,0,1,0,0,0
63,4,3,0,85696,4527,88,714,76,395,116,0,12,1,1313,4,6,9,20,"0,2",1,0,0,0,0,0,0,1
69,4,1,0,76542,4561,91,794,73,573,0,29,14,1,1483,4,8,10,23,"0,173913043",2,0,0,0,0,0,0,0
32,1,0,0,70515,4356,12,420,0,452,182,64,140,1,1258,6,6,4,17,"0,352941176",2,0,0,0,0,0,0,1
38,1,1,1,18227,4703,21,1,2,7,4,3,11,1,28,0,1,2,4,0,8,0,0,0,0,0,0,0
60,1,2,1,69139,4258,23,86,12,75,33,15,6,1,227,4,1,5,11,"0,363636364",4,0,0,0,0,0,0,0
43,1,2,0,69109,4702,10,823,25,459,124,29,95,1,1555,6,6,7,20,"0,3",4,0,0,0,0,1,0,1
63,1,0,1,69627,4574,35,231,161,215,171,30,53,2,861,8,2,11,23,"0,347826087",5,0,0,0,0,0,0,0
47,1,2,1,38136,4538,69,8,15,27,0,20,33,2,103,3,1,2,8,"0,375",8,0,0,1,0,0,0,0
79,4,0,0,62159,4167,68,182,17,259,77,70,29,1,634,6,2,10,19,"0,315789474",4,0,0,0,0,0,0,0
62,1,0,0,80695,4287,85,557,129,984,193,37,18,1,1918,5,8,5,19,"0,263157895",2,0,0,0,0,0,0,0
54,3,0,2,33316,4373,34,79,1,31,4,4,12,3,131,2,1,4,10,"0,2",6,0,0,0,0,0,0,0
57,1,1,2,58554,4746,55,368,24,68,38,0,88,6,586,8,2,6,22,"0,363636364",7,0,0,0,0,0,0,0
33,0,2,1,17256,4323,10,6,4,14,8,8,22,2,62,2,1,2,7,"0,285714286",8,0,0,1,0,0,0,0
51,1,3,2,53034,4500,30,160,15,196,15,11,50,8,447,6,1,7,22,"0,272727273",8,0,0,0,0,0,0,0
75,2,1,0,52203,4803,36,488,21,238,56,108,28,1,939,8,7,11,27,"0,296296296",6,0,0,0,0,0,0,0
48,2,3,1,59601,4444,14,691,7,69,0,7,23,4,797,2,2,7,15,"0,133333333",8,0,0,0,1,0,0,0
67,3,0,1,75154,4768,79,543,10,205,160,143,82,1,1143,6,3,6,16,"0,375",3,0,0,0,0,0,0,1
49,1,0,1,47025,4339,52,254,7,108,20,0,26,3,415,6,3,5,17,"0,352941176",6,0,0,0,0,0,0,0
52,1,2,1,37971,4321,97,5,4,10,2,2,7,1,30,1,0,3,5,"0,2",8,0,0,0,0,0,0,0
57,3,3,1,41335,4290,24,112,19,21,16,14,5,3,187,4,1,4,12,"0,333333333",7,0,0,0,0,0,0,0
67,1,2,1,67267,4152,0,134,11,59,15,2,30,1,251,3,2,5,11,"0,272727273",2,0,0,0,0,0,0,0
50,1,0,1,57338,4166,96,143,6,52,11,8,17,2,237,4,1,5,12,"0,333333333",5,0,0,0,0,0,0,0
65,2,1,2,50523,4291,89,51,4,24,4,7,1,2,91,2,0,4,8,"0,25",6,0,0,0,0,0,0,0
60,3,0,3,35791,4524,94,27,0,5,0,0,3,2,35,1,0,3,6,"0,166666667",8,0,0,0,0,0,0,0
65,4,3,1,50611,4738,98,459,0,24,6,0,4,6,493,4,5,7,22,"0,181818182",6,0,0,0,1,0,0,0
56,4,2,1,56242,4588,72,689,8,167,11,8,88,5,971,8,4,11,28,"0,285714286",6,0,0,0,0,0,0,0
65,1,0,1,48904,4679,1,283,10,38,0,13,27,4,371,7,2,4,17,"0,411764706",8,0,0,0,0,0,0,0
50,1,0,3,56243,4286,26,347,0,35,4,3,7,6,396,4,2,8,20,"0,2",5,0,0,0,0,0,0,0
40,1,2,1,21355,4418,5,5,13,14,0,5,31,2,68,2,1,2,7,"0,285714286",6,0,0,1,0,0,0,1
54,3,1,1,57420,4474,22,280,0,18,0,0,24,3,322,5,1,6,15,"0,333333333",7,0,0,0,1,0,0,0
70,3,3,1,46390,4160,56,95,14,64,2,9,38,1,222,4,2,3,10,"0,4",7,0,0,0,0,0,0,0
69,2,1,2,54342,4466,74,84,10,34,11,10,28,4,177,3,1,4,12,"0,25",6,0,0,0,0,0,0,0
52,1,2,1,20895,4736,24,18,3,17,3,0,4,1,45,2,0,3,6,"0,333333333",9,0,0,0,0,0,0,0
77,1,2,0,92344,4270,9,992,24,694,51,19,119,0,1899,5,10,5,20,"0,25",1,0,0,1,0,1,0,0
49,2,1,2,26907,4418,10,9,1,7,0,3,2,2,22,1,0,3,6,"0,166666667",7,0,0,0,0,0,0,0
45,1,1,2,44964,4665,35,19,1,17,2,0,2,1,41,1,0,3,5,"0,2",8,0,0,0,0,0,0,0
46,1,1,0,75507,4163,56,709,93,374,104,80,80,1,1440,8,6,6,21,"0,380952381",3,0,0,0,0,0,0,0
53,3,2,2,53761,4366,7,158,0,76,13,7,71,6,325,4,4,3,17,"0,235294118",5,0,0,0,0,0,0,0
52,1,1,1,22682,4374,51,10,14,29,4,2,36,3,95,2,1,4,10,"0,2",4,0,0,0,0,0,0,0
53,4,1,1,38887,4224,17,25,1,13,0,0,3,1,42,1,0,3,5,"0,2",7,0,0,0,0,0,0,0
50,2,0,2,41658,4702,30,8,4,12,15,4,29,2,72,1,1,2,6,"0,166666667",4,0,0,0,0,0,0,0
53,4,2,1,29791,4150,21,14,0,6,0,0,0,2,20,2,0,3,7,"0,285714286",5,0,0,0,0,0,0,0
69,3,2,2,63915,4439,2,622,7,115,30,0,15,2,789,6,3,12,23,"0,260869565",5,0,0,0,0,0,0,0
51,1,3,2,39996,4143,85,11,0,3,0,0,1,1,15,1,0,2,4,"0,25",6,0,0,0,0,0,0,0
53,1,3,1,26759,4247,65,25,3,16,8,5,2,2,59,2,1,3,8,"0,25",6,0,0,0,0,0,0,0
57,3,3,1,63841,4539,64,635,15,100,20,7,131,1,908,9,3,9,22,"0,409090909",6,0,0,0,0,0,0,0
56,4,2,2,51039,4671,11,100,64,79,65,0,109,2,417,6,2,4,14,"0,428571429",7,0,0,0,0,0,0,0
64,1,2,2,60544,4778,92,201,2,43,3,5,35,4,289,5,1,5,15,"0,333333333",6,0,0,0,0,0,0,0
53,1,2,1,65685,4197,54,642,14,49,0,7,57,1,769,9,2,9,21,"0,428571429",5,0,0,0,0,0,0,0
72,1,2,1,37716,4174,4,97,1,41,6,2,41,2,188,4,1,3,10,"0,4",7,0,0,0,0,0,0,0
68,1,0,1,36864,4790,53,204,5,39,17,0,89,3,354,5,2,4,14,"0,357142857",8,0,0,0,0,0,0,1
55,3,2,1,44511,4730,39,513,7,133,46,14,14,6,727,8,4,8,26,"0,307692308",8,0,0,0,0,0,0,0
58,4,2,2,36947,4796,49,88,3,21,4,1,29,4,146,3,0,4,11,"0,272727273",9,0,0,0,0,0,0,0
74,3,1,1,47352,4549,70,172,12,112,8,0,15,4,319,6,1,5,16,"0,375",7,0,0,0,0,0,0,0
72,3,2,1,67087,4299,40,329,35,222,130,35,43,2,794,7,5,8,22,"0,318181818",4,0,0,0,0,0,0,0
75,1,2,1,57045,4764,40,296,13,104,11,13,17,3,454,4,2,9,18,"0,222222222",3,0,0,0,0,0,0,0
72,4,3,2,36957,4766,43,100,2,16,2,1,31,4,152,3,2,2,11,"0,272727273",9,0,0,0,0,0,0,1
48,4,2,1,69389,4744,17,422,7,238,69,46,15,1,797,7,2,12,22,"0,318181818",4,0,0,0,0,0,0,0
53,1,2,1,80134,4510,40,1218,16,272,104,0,80,2,1690,5,3,6,16,"0,3125",6,1,0,0,1,1,0,1
56,3,2,2,43142,4236,84,5,1,7,2,1,4,1,20,1,0,2,4,"0,25",7,0,0,0,0,0,0,0
81,1,2,0,80589,4263,25,507,93,520,242,40,26,1,1428,5,10,5,21,"0,238095238",1,1,0,0,0,0,0,1
35,1,0,1,34412,4606,62,52,12,50,4,36,55,3,209,5,0,3,11,"0,454545455",9,0,0,0,0,0,0,0
46,1,0,1,57537,4489,83,191,56,139,51,8,100,4,545,4,3,8,19,"0,210526316",4,0,0,0,0,0,0,0
59,0,1,0,22634,4634,47,2,23,11,8,6,46,1,96,2,1,2,6,"0,333333333",8,0,0,0,0,0,0,0
77,1,1,0,51315,4231,45,68,28,39,16,30,41,1,222,2,2,5,10,"0,2",2,0,0,0,0,0,0,0
53,1,2,3,36026,4210,34,20,4,10,6,4,17,2,61,2,0,3,7,"0,285714286",6,0,0,0,0,0,0,0
52,1,2,2,24639,4257,3,20,3,16,0,4,1,3,44,2,0,4,9,"0,222222222",6,0,0,0,0,0,0,0
53,4,1,3,34578,4184,1,7,0,1,0,0,0,1,8,1,0,2,4,"0,25",6,0,0,0,0,0,0,0
53,2,0,0,65704,4364,18,279,172,74,38,8,246,1,817,2,10,10,23,"0,086956522",1,0,0,0,0,0,0,0
59,1,0,1,63810,4700,45,977,12,253,16,12,101,4,1371,4,3,12,23,"0,173913043",8,0,0,0,1,0,0,0
56,4,1,1,54132,4238,81,30,1,8,0,0,3,1,42,1,0,3,5,"0,2",7,0,0,0,0,0,0,0
66,1,2,0,18690,4653,77,6,1,7,23,4,19,1,60,1,1,2,5,"0,2",8,0,0,0,0,0,0,0
55,1,2,1,28164,4526,23,3,18,26,11,8,12,3,78,2,0,4,9,"0,222222222",7,0,0,0,0,0,0,0
51,4,2,1,34596,4547,48,14,0,2,0,0,7,1,23,1,0,2,4,"0,25",8,0,0,0,0,0,0,0
53,4,2,1,43269,4391,61,10,1,7,0,0,1,1,19,1,0,2,4,"0,25",8,0,0,0,0,0,0,0
67,2,0,2,38741,4196,60,7,10,17,8,6,13,2,61,2,0,3,7,"0,285714286",7,0,0,0,0,0,0,0
53,1,0,0,31907,4587,75,33,87,64,175,16,74,1,449,6,1,6,14,"0,428571429",7,0,0,0,0,0,0,0
42,3,2,1,27100,4555,64,12,0,13,2,0,10,1,37,1,0,3,5,"0,2",7,0,0,0,0,0,0,0
52,2,3,1,31163,4241,54,2,3,10,11,2,10,1,38,1,0,3,5,"0,2",6,0,0,0,0,0,0,0
40,1,2,0,92533,4297,84,693,21,118,110,147,42,1,1131,6,5,11,23,"0,260869565",2,1,0,0,0,1,0,0
52,1,0,2,34853,4293,75,9,3,15,2,3,2,2,34,2,0,3,7,"0,285714286",6,0,0,0,0,0,0,0
58,1,3,2,70844,4347,16,129,26,67,3,67,2,5,294,6,1,5,17,"0,352941176",7,0,0,0,0,0,0,0
46,2,2,2,31086,4526,79,16,2,11,3,0,16,2,48,1,1,2,6,"0,166666667",8,0,0,1,0,0,0,0
64,1,2,2,60544,4778,92,201,2,43,3,5,35,4,289,5,1,5,15,"0,333333333",6,0,0,0,0,0,0,0
39,2,1,0,20491,4625,16,5,4,5,4,2,10,1,30,0,1,2,4,0,7,0,0,0,0,0,0,0
61,1,2,0,42523,4172,96,14,36,11,3,26,35,1,125,1,1,4,7,"0,142857143",2,0,0,0,0,0,0,0
42,1,2,1,39922,4605,30,29,12,59,19,1,36,2,156,3,0,4,9,"0,333333333",8,0,0,0,0,0,0,0
73,1,1,2,33402,4451,60,26,2,19,10,5,8,3,70,2,1,3,9,"0,222222222",8,0,0,0,0,0,0,0
76,3,2,2,36408,4386,11,9,1,4,3,2,3,1,22,1,0,2,4,"0,25",6,0,0,0,0,0,0,0
46,1,1,1,21645,4769,75,14,0,23,4,5,19,3,65,3,0,3,9,"0,333333333",9,0,0,0,0,0,0,1
77,3,4,0,78427,4718,36,972,19,595,180,26,138,3,1930,3,7,10,23,"0,130434783",3,1,0,0,0,0,0,1
79,1,1,0,82657,4380,71,966,168,672,246,105,126,1,2283,7,5,10,23,"0,304347826",4,1,0,0,1,0,0,0
67,1,2,0,51876,4362,88,99,27,102,28,48,6,1,310,2,2,8,13,"0,153846154",1,0,0,0,0,0,0,0
54,2,2,0,78041,4665,93,482,35,553,72,160,17,1,1319,4,4,9,18,"0,222222222",2,0,0,0,0,0,0,0
68,1,2,1,52852,4680,93,714,8,99,11,0,47,4,879,10,7,5,26,"0,384615385",8,0,0,1,0,0,0,0
43,4,1,0,70038,4352,54,587,54,348,71,54,130,1,1244,4,4,8,17,"0,235294118",2,0,0,0,0,0,0,0
52,2,1,1,69401,4203,41,399,27,159,58,8,39,4,690,4,4,5,17,"0,235294118",2,0,0,0,0,0,0,0
53,1,1,1,46053,4602,46,56,10,92,19,7,25,3,209,3,2,4,12,"0,25",5,0,0,0,0,0,0,0
60,1,2,0,77343,4125,28,227,151,573,98,54,31,1,1134,3,4,9,17,"0,176470588",1,0,0,0,0,0,0,0
72,1,0,0,73892,4333,40,703,102,601,0,58,43,1,1507,3,11,8,23,"0,130434783",1,0,0,0,0,0,0,1
58,4,0,1,40304,4377,82,37,0,17,0,0,3,1,57,2,0,3,6,"0,333333333",7,0,0,0,0,0,0,0
60,4,1,0,32727,4775,38,167,13,180,86,13,70,2,529,7,3,5,17,"0,411764706",8,0,0,0,0,0,0,0
56,1,1,0,68695,4109,3,458,81,356,106,50,40,1,1091,4,4,7,16,"0,25",2,0,0,0,0,0,0,0
54,1,3,1,43300,4729,87,91,3,52,2,1,31,3,180,4,0,4,11,"0,363636364",8,0,0,0,0,0,0,1
53,1,1,2,26290,4638,49,15,8,16,11,5,22,4,77,2,0,4,10,"0,2",6,0,0,0,0,0,0,0
55,1,0,0,93790,4242,16,1302,68,731,89,114,45,0,2349,6,7,12,25,"0,24",2,1,0,0,1,1,0,1
51,4,2,0,38410,4758,65,153,64,123,116,64,14,2,534,5,2,9,18,"0,277777778",6,0,0,0,0,0,0,1
75,3,4,1,64866,4259,9,508,5,21,7,5,10,4,556,7,3,7,21,"0,333333333",5,0,0,0,1,0,0,0
66,1,1,1,57957,4419,24,290,59,177,77,5,29,7,637,4,6,8,25,"0,16",3,0,0,0,0,0,1,0
70,4,1,2,46015,4182,25,38,0,2,0,0,6,1,46,1,0,3,5,"0,2",7,0,1,1,0,0,0,0
47,1,1,1,16531,4116,43,2,13,6,7,5,11,3,44,3,0,3,9,"0,333333333",7,0,0,0,0,0,0,0
39,3,2,1,28072,4461,10,30,0,10,2,0,5,1,47,1,0,3,5,"0,2",7,0,0,0,0,0,0,0
62,3,3,1,49476,4479,29,386,23,95,54,41,196,4,795,2,11,5,22,"0,090909091",2,0,0,0,0,0,0,0
72,1,2,1,50725,4606,45,443,10,75,0,10,48,4,586,8,1,8,21,"0,380952381",8,0,0,0,0,0,0,0
73,1,1,0,83844,4518,57,901,31,345,75,31,191,1,1574,4,4,11,20,"0,2",1,0,0,0,0,1,0,0
75,4,2,2,41145,4246,20,9,0,3,0,0,1,1,13,0,0,3,4,0,3,0,0,0,0,0,0,0
55,1,1,1,67419,4634,29,846,84,352,91,56,42,4,1471,9,4,8,25,"0,36",5,0,0,0,0,0,0,0
55,2,2,2,23162,4295,82,8,3,9,19,4,22,3,65,1,1,3,8,"0,125",6,0,0,0,0,0,0,0
48,1,2,1,34380,4528,68,72,7,58,13,1,24,4,175,4,1,3,12,"0,333333333",8,0,0,0,0,0,0,0
59,1,0,1,34704,4533,65,29,0,5,0,1,5,1,40,1,0,3,5,"0,2",5,0,0,0,0,0,0,0
56,4,2,2,94871,4771,99,169,24,553,188,0,144,1,1078,8,5,4,18,"0,444444444",7,0,0,0,1,1,0,1
67,1,2,1,65148,4695,9,460,35,422,33,12,153,2,1115,6,6,7,21,"0,285714286",4,0,0,0,0,0,0,0
71,1,1,1,39898,4607,20,69,8,26,12,7,12,2,134,3,0,4,9,"0,333333333",7,0,0,0,0,0,0,0
69,3,0,0,64857,4688,78,556,14,717,210,0,43,1,1540,7,5,10,23,"0,304347826",4,0,0,0,0,0,0,0
55,4,2,1,59892,4344,26,73,0,13,0,1,0,1,87,2,1,3,7,"0,285714286",3,0,0,0,0,0,0,0
38,3,0,0,41020,4349,68,112,1,54,7,7,36,1,217,3,2,4,10,"0,3",3,0,0,0,0,0,0,0
64,4,2,1,57072,4261,79,944,0,60,0,0,30,2,1034,7,5,13,27,"0,259259259",5,0,0,1,0,0,0,0
46,1,0,1,60474,4559,25,265,199,303,234,9,170,7,1180,10,2,12,31,"0,322580645",7,0,0,0,0,0,0,0
65,1,1,1,62807,4772,83,526,28,135,10,21,99,3,819,5,3,12,23,"0,217391304",5,0,0,0,0,0,0,0
44,2,1,1,19414,4361,32,2,3,12,3,5,7,1,32,1,0,3,5,"0,2",8,0,0,0,0,0,0,0
45,1,2,1,19107,4416,49,2,4,9,10,5,16,2,46,1,0,3,6,"0,166666667",7,0,0,0,0,0,0,0
49,2,1,1,75484,4801,50,378,97,259,197,194,34,2,1159,7,3,6,18,"0,388888889",4,0,0,0,0,0,0,0
49,3,0,1,70379,4588,84,553,25,142,65,67,8,3,860,6,3,13,25,"0,24",4,0,0,0,0,0,0,0
55,3,1,0,79419,4112,96,751,127,687,20,15,31,1,1631,4,6,4,15,"0,266666667",2,0,0,0,0,0,0,0
79,4,1,3,64014,4124,56,406,0,30,0,0,8,7,444,8,2,5,22,"0,363636364",7,1,0,0,0,0,0,0
70,1,2,1,76998,4639,85,1449,89,161,69,35,107,2,1910,11,8,8,29,"0,379310345",6,0,0,0,0,1,0,0
53,3,1,1,49854,4336,63,123,17,171,39,0,30,5,380,6,2,5,18,"0,333333333",6,0,0,0,0,0,0,0
54,4,2,2,60585,4475,17,267,42,309,55,42,21,10,736,7,4,9,30,"0,233333333",5,0,0,0,0,0,0,1
75,4,3,2,42873,4629,11,209,0,40,3,2,15,4,269,6,1,4,15,"0,4",8,0,0,0,0,0,0,0
37,1,1,0,87679,4442,62,1259,172,815,97,148,33,1,2524,7,11,10,29,"0,24137931",4,1,0,1,0,1,0,1
47,1,1,1,57867,4376,48,344,35,178,15,23,17,7,612,7,2,9,25,"0,28",6,0,0,0,0,0,0,0
35,1,2,1,35765,4305,86,22,3,30,0,5,15,2,75,2,0,4,8,"0,25",6,0,0,0,0,0,0,0
66,1,2,0,65492,4259,73,247,161,295,210,85,47,2,1045,4,7,13,26,"0,153846154",2,0,0,0,0,0,0,0
48,1,3,1,32952,4315,36,38,0,12,3,1,1,1,55,2,0,3,6,"0,333333333",7,0,0,0,0,0,0,0
56,4,1,1,53374,4787,34,896,10,101,13,10,34,6,1064,4,2,9,21,"0,19047619",9,0,0,1,0,0,0,1
66,1,1,1,71706,4698,16,931,56,253,91,98,14,4,1443,9,5,7,25,"0,36",5,0,0,0,0,0,0,0
37,1,2,0,68487,4637,48,758,12,385,33,89,89,1,1366,9,7,13,30,"0,3",4,0,0,0,0,0,0,0
50,3,1,2,53253,4608,61,216,9,57,20,9,125,7,436,4,3,5,19,"0,210526316",5,0,0,0,0,0,0,0
52,2,3,1,31163,4241,54,2,3,10,11,2,10,1,38,1,0,3,5,"0,2",6,0,0,0,0,0,0,0
48,1,2,1,42014,4786,56,244,15,108,4,15,50,6,436,7,1,6,20,"0,35",8,0,0,0,0,0,0,1
52,3,2,2,54108,4706,74,539,6,91,8,6,97,13,747,8,2,9,32,"0,25",8,0,0,0,0,0,0,0
70,4,0,0,49667,4783,35,1181,26,120,17,13,39,2,1396,5,10,5,22,"0,227272727",8,0,0,1,0,0,0,1
51,3,2,0,63206,4206,65,750,8,125,11,8,26,1,928,4,3,6,14,"0,285714286",2,0,0,0,0,1,0,0
53,3,2,2,57136,4460,48,306,5,109,21,109,92,9,642,5,2,10,26,"0,192307692",6,0,0,0,0,0,0,0
50,2,1,1,46772,4704,88,350,104,189,197,151,57,6,1048,11,8,5,30,"0,366666667",8,0,0,1,0,0,0,0
54,4,2,0,78931,4352,19,331,197,170,58,152,35,1,943,2,8,13,24,"0,083333333",1,0,0,0,0,0,0,0
67,1,1,1,53977,4491,21,620,16,165,0,24,82,5,907,5,5,12,27,"0,185185185",5,0,0,0,0,0,0,0
37,1,2,0,84219,4252,27,434,137,400,45,137,45,1,1198,3,4,10,18,"0,166666667",1,0,0,0,0,0,0,0
50,3,0,2,46098,4785,86,57,0,27,0,0,36,4,120,3,2,2,11,"0,272727273",8,0,0,0,0,0,0,0
60,1,2,1,73538,4686,92,811,76,428,99,137,107,3,1658,10,4,9,26,"0,384615385",7,0,0,0,0,0,0,0
39,1,2,0,79529,4168,1,423,42,706,73,197,197,1,1638,4,8,9,22,"0,181818182",2,0,0,0,0,0,0,0
48,2,1,0,20981,4530,14,2,12,10,6,13,30,1,73,3,1,2,7,"0,428571429",8,0,0,0,0,0,0,1
45,1,0,1,51766,4215,74,60,51,87,6,20,51,2,275,4,2,4,12,"0,333333333",5,0,0,0,0,0,0,0
63,1,2,1,55759,4683,84,675,0,85,10,7,77,5,854,10,3,8,26,"0,384615385",8,0,0,0,0,0,0,0
47,1,2,1,33039,4398,4,30,8,12,8,8,12,1,78,2,0,4,7,"0,285714286",5,0,0,0,0,0,0,0
53,3,2,1,37787,4387,50,40,1,40,4,3,18,1,106,3,0,3,7,"0,428571429",8,0,0,0,0,0,0,0
55,1,0,1,27242,4700,2,3,17,26,20,1,39,2,106,2,0,3,7,"0,285714286",9,0,0,0,0,0,0,1
42,4,0,0,87188,4496,73,910,111,724,49,74,55,1,1923,10,2,6,19,"0,526315789",3,0,0,0,0,0,0,1
54,1,1,0,69930,4504,21,252,98,827,219,70,196,1,1662,4,5,12,22,"0,181818182",3,0,0,0,0,0,0,0
49,1,0,1,37697,4247,82,34,6,21,11,4,8,1,84,2,1,3,7,"0,285714286",6,0,0,0,0,0,0,0
52,4,2,1,37401,4159,14,19,3,19,3,1,3,2,48,2,0,3,7,"0,285714286",7,0,0,0,0,0,0,0
52,1,0,1,3502,4547,56,2,1,1,0,0,1,0,5,0,0,0,0,0,14,0,0,0,0,0,0,0
49,1,2,2,58597,4691,20,490,0,184,10,28,21,12,733,7,4,9,32,"0,21875",7,0,0,0,0,0,0,0
77,4,4,0,82032,4190,54,332,194,377,149,125,57,0,1234,4,6,7,17,"0,235294118",1,0,0,0,0,0,0,0
67,1,1,2,28087,4670,77,53,8,17,13,0,21,3,112,2,2,2,9,"0,222222222",7,0,0,0,0,0,0,0
38,4,0,0,74004,4230,5,784,48,560,42,176,48,1,1658,4,6,4,15,"0,266666667",3,1,0,0,0,1,0,1
65,1,1,1,19740,4567,65,7,11,3,10,4,20,2,55,1,1,3,7,"0,142857143",5,0,0,0,0,0,0,0
50,2,2,1,57036,4670,33,1171,43,219,19,14,47,4,1513,6,3,13,26,"0,230769231",9,0,0,1,0,0,0,0
67,2,1,2,53083,4515,65,215,7,33,3,0,13,6,271,5,1,5,17,"0,294117647",7,0,0,0,1,0,0,0
50,4,2,1,69283,4120,41,674,62,134,0,26,8,4,904,7,3,13,27,"0,259259259",5,0,0,0,0,0,0,0
50,3,0,2,46098,4785,86,57,0,27,0,0,36,4,120,3,2,2,11,"0,272727273",8,0,0,0,0,0,0,1
37,2,2,1,23331,4768,92,5,36,7,0,10,45,2,103,3,0,3,8,"0,375",8,0,0,0,0,0,0,0
37,2,0,1,23331,4737,97,104,20,101,24,15,5,6,269,5,1,5,17,"0,294117647",9,0,0,0,0,0,0,0
36,1,0,1,9255,4296,91,9,0,7,2,0,4,1,22,1,1,2,5,"0,2",8,0,0,0,0,0,0,0
66,4,4,0,67786,4309,0,431,82,441,80,20,102,1,1156,3,6,6,16,"0,1875",1,0,0,0,0,0,0,1
54,4,2,1,71969,4726,59,1000,0,76,0,0,10,3,1086,3,4,9,19,"0,157894737",8,0,0,0,1,0,0,0
58,3,0,1,59235,4638,4,448,40,469,80,0,91,3,1128,11,2,12,28,"0,392857143",7,0,0,0,0,0,0,0
36,1,1,1,31928,4198,5,33,4,24,4,2,5,2,72,3,0,4,9,"0,333333333",7,0,0,0,0,0,0,0
64,3,1,2,74881,4583,48,505,72,270,36,27,54,4,964,9,2,12,27,"0,333333333",5,0,0,0,0,0,0,0
47,1,2,0,65819,4682,99,267,38,701,149,165,63,1,1383,5,4,10,20,"0,25",3,0,0,0,0,0,0,0
72,4,0,3,51411,4504,81,14,0,3,0,0,1,1,18,0,0,3,4,0,5,0,0,0,0,0,0,0
61,1,3,1,51983,4772,95,631,0,115,10,7,30,3,793,9,2,10,24,"0,375",7,0,0,0,0,0,0,0
39,3,1,1,42386,4637,43,65,4,16,0,4,11,1,100,3,0,3,7,"0,428571429",8,0,0,0,0,0,0,0
38,2,2,0,30390,4405,5,10,12,12,25,1,20,1,80,2,0,3,6,"0,333333333",6,0,0,0,0,0,0,0
62,1,0,0,30983,4702,50,51,4,50,12,1,49,1,167,4,0,3,8,"0,5",8,0,0,0,0,0,0,1
68,1,4,1,66033,4630,76,293,35,179,46,59,65,2,677,8,3,7,20,"0,4",7,0,0,0,0,0,0,0
50,2,2,2,37284,4562,46,11,1,2,2,1,6,1,23,0,0,3,4,0,6,0,0,0,0,0,0,0
74,3,3,1,57530,4365,68,50,1,27,6,7,1,1,92,1,1,4,7,"0,142857143",1,0,0,0,0,0,0,0
60,2,2,0,76800,4218,33,173,26,255,35,71,81,1,641,4,4,7,16,"0,25",1,0,0,0,0,0,0,0
69,1,2,1,63943,4770,50,423,184,368,13,97,21,1,1106,6,4,6,17,"0,352941176",5,0,0,0,0,0,0,0
63,1,1,0,76081,4142,85,292,30,415,63,33,200,1,1033,4,5,4,14,"0,285714286",2,1,0,0,0,0,0,0
51,1,2,1,67445,4791,63,757,80,217,29,80,11,5,1174,9,6,12,32,"0,28125",6,0,0,0,0,0,0,0
58,3,2,2,37054,4392,89,12,1,6,0,1,5,2,25,1,0,3,6,"0,166666667",7,0,0,0,0,0,0,0
63,3,1,2,47175,4714,81,167,2,44,6,2,19,7,240,4,2,4,17,"0,235294118",8,0,0,1,0,0,0,1
49,1,3,1,31859,4485,77,3,1,3,8,0,5,1,20,1,0,2,4,"0,25",7,0,0,0,0,0,0,0
64,1,3,3,27215,4627,50,30,5,22,8,9,28,4,102,2,1,4,11,"0,181818182",6,0,0,0,0,0,0,0
49,4,3,1,70179,4448,10,532,88,168,69,44,133,3,1034,7,3,13,26,"0,269230769",5,0,0,0,0,0,0,0
42,1,2,1,39922,4605,30,29,12,59,19,1,36,2,156,3,0,4,9,"0,333333333",8,0,0,0,0,0,0,0
49,3,2,2,49681,4342,66,411,0,26,0,0,21,6,458,7,1,7,21,"0,333333333",7,0,0,0,0,0,0,0
37,1,2,1,24645,4710,16,5,3,4,4,1,0,1,17,1,0,2,4,"0,25",8,0,0,0,0,0,0,0
71,1,3,1,79865,4116,12,71,99,278,185,121,38,1,792,5,10,5,21,"0,238095238",1,0,0,0,0,0,0,0
40,1,2,1,44322,4118,30,46,0,40,3,0,3,2,92,3,0,3,8,"0,375",8,0,0,0,0,0,0,0
73,1,0,1,47958,4631,8,268,11,88,15,3,22,2,407,6,3,5,16,"0,375",5,0,0,0,0,0,0,0
61,3,0,1,63972,4679,93,928,63,254,0,12,12,4,1269,5,4,10,23,"0,217391304",4,0,0,0,1,0,0,0
71,1,1,1,75315,4180,14,459,15,171,142,23,31,2,841,5,4,12,23,"0,217391304",2,0,0,0,0,0,0,0
75,4,2,2,55517,4745,53,483,0,108,0,6,36,5,633,11,1,6,23,"0,47826087",9,0,0,0,0,0,0,1
68,4,2,3,75283,4564,26,733,9,180,12,19,66,11,1019,6,3,5,25,"0,24",4,0,0,0,0,0,0,0
79,4,0,0,82800,4687,23,1006,22,115,59,68,45,1,1315,7,6,12,26,"0,269230769",3,1,0,0,0,1,0,1
