Age,Education,Marital_Status,Children,Income,Days_Since_Enroll,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,Total_Spent,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,Total_Purchases,Online_Ratio,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Complain,Response
61,3,2,2,62845,2551,3,1099,0,45,0,0,34,11,1178,3,4,10,28,"0,107142857",8,0,0,0,1,0,0,1
35,1,2,0,18929,2413,15,32,0,8,23,4,18,1,85,1,0,4,6,"0,166666667",6,0,0,0,0,0,0,0
43,0,0,1,24367,2381,58,2,4,2,0,11,5,1,24,1,0,2,4,"0,25",9,0,0,0,0,0,0,0
40,1,0,1,33249,2409,11,6,10,21,19,14,42,2,112,2,1,3,8,"0,25",6,0,0,0,0,0,0,0
56,2,2,1,26887,2419,27,6,7,4,3,4,6,1,30,1,0,3,5,"0,2",6,0,0,0,0,0,0,0
42,4,2,0,50150,2289,32,135,46,92,65,61,11,2,410,5,2,7,16,"0,3125",5,0,0,0,0,0,0,0
49,1,1,1,62061,2217,12,641,7,84,0,30,38,3,800,10,4,7,24,"0,416666667",6,0,0,0,1,0,0,0
53,4,3,0,85696,2337,88,714,76,395,116,0,12,1,1313,4,6,9,20,"0,2",1,0,0,0,0,0,0,1
59,4,1,0,76542,2371,91,794,73,573,0,29,14,1,1483,4,8,10,23,"0,173913043",2,0,0,0,0,0,0,0
32,1,0,0,70515,2166,12,420,0,452,182,64,140,1,1258,6,6,4,17,"0,352941176",2,0,0,0,0,0,0,1
38,1,1,1,18227,2513,21,1,2,7,4,3,11,1,28,0,1,2,4,0,8,0,0,0,0,0,0,0
50,1,2,1,69139,2068,23,86,12,75,33,15,6,1,227,4,1,5,11,"0,363636364",4,0,0,0,0,0,0,0
43,1,2,0,69109,2512,10,823,25,459,124,29,95,1,1555,6,6,7,20,"0,3",4,0,0,0,0,1,0,1
53,1,0,1,69627,2384,35,231,161,215,171,30,53,2,861,8,2,11,23,"0,347826087",5,0,0,0,0,0,0,0
47,1,2,1,38136,2348,69,8,15,27,0,20,33,2,103,3,1,2,8,"0,375",8,0,0,1,0,0,0,0
64,4,0,0,62159,1977,68,182,17,259,77,70,29,1,634,6,2,10,19,"0,315789474",4,0,0,0,0,0,0,0
52,1,0,0,80695,2097,85,557,129,984,193,37,18,1,1918,5,8,5,19,"0,263157895",2,0,0,0,0,0,0,0
44,3,0,2,33316,2183,34,79,1,31,4,4,12,3,131,2,1,4,10,"0,2",6,0,0,0,0,0,0,0
47,1,1,2,58554,2556,55,368,24,68,38,0,88,6,586,8,2,6,22,"0,363636364",7,0,0,0,0,0,0,0
33,0,2,1,17256,2133,10,6,4,14,8,8,22,2,62,2,1,2,7,"0,285714286",8,0,0,1,0,0,0,0
41,1,3,2,53034,2310,30,160,15,196,15,11,50,8,447,6,1,7,22,"0,272727273",8,0,0,0,0,0,0,0
60,2,1,0,52203,2613,36,488,21,238,56,108,28,1,939,8,7,11,27,"0,296296296",6,0,0,0,0,0,0,0
48,2,3,1,59601,2254,14,691,7,69,0,7,23,4,797,2,2,7,15,"0,133333333",8,0,0,0,1,0,0,0
57,3,0,1,75154,2578,79,543,10,205,160,143,82,1,1143,6,3,6,16,"0,375",3,0,0,0,0,0,0,1
49,1,0,1,47025,2149,52,254,7,108,20,0,26,3,415,6,3,5,17,"0,352941176",6,0,0,0,0,0,0,0
42,1,2,1,37971,2131,97,5,4,10,2,2,7,1,30,1,0,3,5,"0,2",8,0,0,0,0,0,0,0
47,3,3,1,41335,2100,24,112,19,21,16,14,5,3,187,4,1,4,12,"0,333333333",7,0,0,0,0,0,0,0
57,1,2,1,67267,1962,0,134,11,59,15,2,30,1,251,3,2,5,11,"0,272727273",2,0,0,0,0,0,0,0
40,1,0,1,57338,1976,96,143,6,52,11,8,17,2,237,4,1,5,12,"0,333333333",5,0,0,0,0,0,0,0
55,2,1,2,50523,2101,89,51,4,24,4,7,1,2,91,2,0,4,8,"0,25",6,0,0,0,0,0,0,0
50,3,0,3,35791,2334,94,27,0,5,0,0,3,2,35,1,0,3,6,"0,166666667",8,0,0,0,0,0,0,0
55,4,3,1,50611,2548,98,459,0,24,6,0,4,6,493,4,5,7,22,"0,181818182",6,0,0,0,1,0,0,0
46,4,2,1,56242,2398,72,689,8,167,11,8,88,5,971,8,4,11,28,"0,285714286",6,0,0,0,0,0,0,0
55,1,0,1,48904,2489,1,283,10,38,0,13,27,4,371,7,2,4,17,"0,411764706",8,0,0,0,0,0,0,0
40,1,0,3,56243,2096,26,347,0,35,4,3,7,6,396,4,2,8,20,"0,2",5,0,0,0,0,0,0,0
40,1,2,1,21355,2228,5,5,13,14,0,5,31,2,68,2,1,2,7,"0,285714286",6,0,0,1,0,0,0,1
44,3,1,1,57420,2284,22,280,0,18,0,0,24,3,322,5,1,6,15,"0,333333333",7,0,0,0,1,0,0,0
55,3,3,1,46390,1970,56,95,14,64,2,9,38,1,222,4,2,3,10,"0,4",7,0,0,0,0,0,0,0
59,2,1,2,54342,2276,74,84,10,34,11,10,28,4,177,3,1,4,12,"0,25",6,0,0,0,0,0,0,0
42,1,2,1,20895,2546,24,18,3,17,3,0,4,1,45,2,0,3,6,"0,333333333",9,0,0,0,0,0,0,0
62,1,2,0,92344,2080,9,992,24,694,51,19,119,0,1899,5,10,5,20,"0,25",1,0,0,1,0,1,0,0
49,2,1,2,26907,2228,10,9,1,7,0,3,2,2,22,1,0,3,6,"0,166666667",7,0,0,0,0,0,0,0
45,1,1,2,44964,2475,35,19,1,17,2,0,2,1,41,1,0,3,5,"0,2",8,0,0,0,0,0,0,0
46,1,1,0,75507,1973,56,709,93,374,104,80,80,1,1440,8,6,6,21,"0,380952381",3,0,0,0,0,0,0,0
43,3,2,2,53761,2176,7,158,0,76,13,7,71,6,325,4,4,3,17,"0,235294118",5,0,0,0,0,0,0,0
42,1,1,1,22682,2184,51,10,14,29,4,2,36,3,95,2,1,4,10,"0,2",4,0,0,0,0,0,0,0
43,4,1,1,38887,2034,17,25,1,13,0,0,3,1,42,1,0,3,5,"0,2",7,0,0,0,0,0,0,0
40,2,0,2,41658,2512,30,8,4,12,15,4,29,2,72,1,1,2,6,"0,166666667",4,0,0,0,0,0,0,0
43,4,2,1,29791,1960,21,14,0,6,0,0,0,2,20,2,0,3,7,"0,285714286",5,0,0,0,0,0,0,0
59,3,2,2,63915,2249,2,622,7,115,30,0,15,2,789,6,3,12,23,"0,260869565",5,0,0,0,0,0,0,0
41,1,3,2,39996,1953,85,11,0,3,0,0,1,1,15,1,0,2,4,"0,25",6,0,0,0,0,0,0,0
43,1,3,1,26759,2057,65,25,3,16,8,5,2,2,59,2,1,3,8,"0,25",6,0,0,0,0,0,0,0
47,3,3,1,63841,2349,64,635,15,100,20,7,131,1,908,9,3,9,22,"0,409090909",6,0,0,0,0,0,0,0
46,4,2,2,51039,2481,11,100,64,79,65,0,109,2,417,6,2,4,14,"0,428571429",7,0,0,0,0,0,0,0
54,1,2,2,60544,2588,92,201,2,43,3,5,35,4,289,5,1,5,15,"0,333333333",6,0,0,0,0,0,0,0
43,1,2,1,65685,2007,54,642,14,49,0,7,57,1,769,9,2,9,21,"0,428571429",5,0,0,0,0,0,0,0
57,1,2,1,37716,1984,4,97,1,41,6,2,41,2,188,4,1,3,10,"0,4",7,0,0,0,0,0,0,0
58,1,0,1,36864,2600,53,204,5,39,17,0,89,3,354,5,2,4,14,"0,357142857",8,0,0,0,0,0,0,1
45,3,2,1,44511,2540,39,513,7,133,46,14,14,6,727,8,4,8,26,"0,307692308",8,0,0,0,0,0,0,0
48,4,2,2,36947,2606,49,88,3,21,4,1,29,4,146,3,0,4,11,"0,272727273",9,0,0,0,0,0,0,0
59,3,1,1,47352,2359,70,172,12,112,8,0,15,4,319,6,1,5,16,"0,375",7,0,0,0,0,0,0,0
57,3,2,1,67087,2109,40,329,35,222,130,35,43,2,794,7,5,8,22,"0,318181818",4,0,0,0,0,0,0,0
60,1,2,1,57045,2574,40,296,13,104,11,13,17,3,454,4,2,9,18,"0,222222222",3,0,0,0,0,0,0,0
57,4,3,2,36957,2576,43,100,2,16,2,1,31,4,152,3,2,2,11,"0,272727273",9,0,0,0,0,0,0,1
48,4,2,1,69389,2554,17,422,7,238,69,46,15,1,797,7,2,12,22,"0,318181818",4,0,0,0,0,0,0,0
43,1,2,1,80134,2320,40,1218,16,272,104,0,80,2,1690,5,3,6,16,"0,3125",6,1,0,0,1,1,0,1
46,3,2,2,43142,2046,84,5,1,7,2,1,4,1,20,1,0,2,4,"0,25",7,0,0,0,0,0,0,0
66,1,2,0,80589,2073,25,507,93,520,242,40,26,1,1428,5,10,5,21,"0,238095238",1,1,0,0,0,0,0,1
35,1,0,1,34412,2416,62,52,12,50,4,36,55,3,209,5,0,3,11,"0,454545455",9,0,0,0,0,0,0,0
46,1,0,1,57537,2299,83,191,56,139,51,8,100,4,545,4,3,8,19,"0,210526316",4,0,0,0,0,0,0,0
49,0,1,0,22634,2444,47,2,23,11,8,6,46,1,96,2,1,2,6,"0,333333333",8,0,0,0,0,0,0,0
62,1,1,0,51315,2041,45,68,28,39,16,30,41,1,222,2,2,5,10,"0,2",2,0,0,0,0,0,0,0
43,1,2,3,36026,2020,34,20,4,10,6,4,17,2,61,2,0,3,7,"0,285714286",6,0,0,0,0,0,0,0
42,1,2,2,24639,2067,3,20,3,16,0,4,1,3,44,2,0,4,9,"0,222222222",6,0,0,0,0,0,0,0
43,4,1,3,34578,1994,1,7,0,1,0,0,0,1,8,1,0,2,4,"0,25",6,0,0,0,0,0,0,0
43,2,0,0,65704,2174,18,279,172,74,38,8,246,1,817,2,10,10,23,"0,086956522",1,0,0,0,0,0,0,0
49,1,0,1,63810,2510,45,977,12,253,16,12,101,4,1371,4,3,12,23,"0,173913043",8,0,0,0,1,0,0,0
46,4,1,1,54132,2048,81,30,1,8,0,0,3,1,42,1,0,3,5,"0,2",7,0,0,0,0,0,0,0
56,1,2,0,18690,2463,77,6,1,7,23,4,19,1,60,1,1,2,5,"0,2",8,0,0,0,0,0,0,0
45,1,2,1,28164,2336,23,3,18,26,11,8,12,3,78,2,0,4,9,"0,222222222",7,0,0,0,0,0,0,0
41,4,2,1,34596,2357,48,14,0,2,0,0,7,1,23,1,0,2,4,"0,25",8,0,0,0,0,0,0,0
43,4,2,1,43269,2201,61,10,1,7,0,0,1,1,19,1,0,2,4,"0,25",8,0,0,0,0,0,0,0
57,2,0,2,38741,2006,60,7,10,17,8,6,13,2,61,2,0,3,7,"0,285714286",7,0,0,0,0,0,0,0
43,1,0,0,31907,2397,75,33,87,64,175,16,74,1,449,6,1,6,14,"0,428571429",7,0,0,0,0,0,0,0
42,3,2,1,27100,2365,64,12,0,13,2,0,10,1,37,1,0,3,5,"0,2",7,0,0,0,0,0,0,0
42,2,3,1,31163,2051,54,2,3,10,11,2,10,1,38,1,0,3,5,"0,2",6,0,0,0,0,0,0,0
40,1,2,0,92533,2107,84,693,21,118,110,147,42,1,1131,6,5,11,23,"0,260869565",2,1,0,0,0,1,0,0
42,1,0,2,34853,2103,75,9,3,15,2,3,2,2,34,2,0,3,7,"0,285714286",6,0,0,0,0,0,0,0
48,1,3,2,70844,2157,16,129,26,67,3,67,2,5,294,6,1,5,17,"0,352941176",7,0,0,0,0,0,0,0
46,2,2,2,31086,2336,79,16,2,11,3,0,16,2,48,1,1,2,6,"0,166666667",8,0,0,1,0,0,0,0
54,1,2,2,60544,2588,92,201,2,43,3,5,35,4,289,5,1,5,15,"0,333333333",6,0,0,0,0,0,0,0
39,2,1,0,20491,2435,16,5,4,5,4,2,10,1,30,0,1,2,4,0,7,0,0,0,0,0,0,0
51,1,2,0,42523,1982,96,14,36,11,3,26,35,1,125,1,1,4,7,"0,142857143",2,0,0,0,0,0,0,0
42,1,2,1,39922,2415,30,29,12,59,19,1,36,2,156,3,0,4,9,"0,333333333",8,0,0,0,0,0,0,0
58,1,1,2,33402,2261,60,26,2,19,10,5,8,3,70,2,1,3,9,"0,222222222",8,0,0,0,0,0,0,0
61,3,2,2,36408,2196,11,9,1,4,3,2,3,1,22,1,0,2,4,"0,25",6,0,0,0,0,0,0,0
46,1,1,1,21645,2579,75,14,0,23,4,5,19,3,65,3,0,3,9,"0,333333333",9,0,0,0,0,0,0,1
62,3,4,0,78427,2528,36,972,19,595,180,26,138,3,1930,3,7,10,23,"0,130434783",3,1,0,0,0,0,0,1
64,1,1,0,82657,2190,71,966,168,672,246,105,126,1,2283,7,5,10,23,"0,304347826",4,1,0,0,1,0,0,0
57,1,2,0,51876,2172,88,99,27,102,28,48,6,1,310,2,2,8,13,"0,153846154",1,0,0,0,0,0,0,0
44,2,2,0,78041,2475,93,482,35,553,72,160,17,1,1319,4,4,9,18,"0,222222222",2,0,0,0,0,0,0,0
58,1,2,1,52852,2490,93,714,8,99,11,0,47,4,879,10,7,5,26,"0,384615385",8,0,0,1,0,0,0,0
43,4,1,0,70038,2162,54,587,54,348,71,54,130,1,1244,4,4,8,17,"0,235294118",2,0,0,0,0,0,0,0
42,2,1,1,69401,2013,41,399,27,159,58,8,39,4,690,4,4,5,17,"0,235294118",2,0,0,0,0,0,0,0
43,1,1,1,46053,2412,46,56,10,92,19,7,25,3,209,3,2,4,12,"0,25",5,0,0,0,0,0,0,0
50,1,2,0,77343,1935,28,227,151,573,98,54,31,1,1134,3,4,9,17,"0,176470588",1,0,0,0,0,0,0,0
57,1,0,0,73892,2143,40,703,102,601,0,58,43,1,1507,3,11,8,23,"0,130434783",1,0,0,0,0,0,0,1
48,4,0,1,40304,2187,82,37,0,17,0,0,3,1,57,2,0,3,6,"0,333333333",7,0,0,0,0,0,0,0
50,4,1,0,32727,2585,38,167,13,180,86,13,70,2,529,7,3,5,17,"0,411764706",8,0,0,0,0,0,0,0
46,1,1,0,68695,1919,3,458,81,356,106,50,40,1,1091,4,4,7,16,"0,25",2,0,0,0,0,0,0,0
44,1,3,1,43300,2539,87,91,3,52,2,1,31,3,180,4,0,4,11,"0,363636364",8,0,0,0,0,0,0,1
43,1,1,2,26290,2448,49,15,8,16,11,5,22,4,77,2,0,4,10,"0,2",6,0,0,0,0,0,0,0
45,1,0,0,93790,2052,16,1302,68,731,89,114,45,0,2349,6,7,12,25,"0,24",2,1,0,0,1,1,0,1
41,4,2,0,38410,2568,65,153,64,123,116,64,14,2,534,5,2,9,18,"0,277777778",6,0,0,0,0,0,0,1
60,3,4,1,64866,2069,9,508,5,21,7,5,10,4,556,7,3,7,21,"0,333333333",5,0,0,0,1,0,0,0
56,1,1,1,57957,2229,24,290,59,177,77,5,29,7,637,4,6,8,25,"0,16",3,0,0,0,0,0,1,0
55,4,1,2,46015,1992,25,38,0,2,0,0,6,1,46,1,0,3,5,"0,2",7,0,1,1,0,0,0,0
47,1,1,1,16531,1926,43,2,13,6,7,5,11,3,44,3,0,3,9,"0,333333333",7,0,0,0,0,0,0,0
39,3,2,1,28072,2271,10,30,0,10,2,0,5,1,47,1,0,3,5,"0,2",7,0,0,0,0,0,0,0
52,3,3,1,49476,2289,29,386,23,95,54,41,196,4,795,2,11,5,22,"0,090909091",2,0,0,0,0,0,0,0
57,1,2,1,50725,2416,45,443,10,75,0,10,48,4,586,8,1,8,21,"0,380952381",8,0,0,0,0,0,0,0
58,1,1,0,83844,2328,57,901,31,345,75,31,191,1,1574,4,4,11,20,"0,2",1,0,0,0,0,1,0,0
60,4,2,2,41145,2056,20,9,0,3,0,0,1,1,13,0,0,3,4,0,3,0,0,0,0,0,0,0
45,1,1,1,67419,2444,29,846,84,352,91,56,42,4,1471,9,4,8,25,"0,36",5,0,0,0,0,0,0,0
45,2,2,2,23162,2105,82,8,3,9,19,4,22,3,65,1,1,3,8,"0,125",6,0,0,0,0,0,0,0
48,1,2,1,34380,2338,68,72,7,58,13,1,24,4,175,4,1,3,12,"0,333333333",8,0,0,0,0,0,0,0
49,1,0,1,34704,2343,65,29,0,5,0,1,5,1,40,1,0,3,5,"0,2",5,0,0,0,0,0,0,0
46,4,2,2,94871,2581,99,169,24,553,188,0,144,1,1078,8,5,4,18,"0,444444444",7,0,0,0,1,1,0,1
57,1,2,1,65148,2505,9,460,35,422,33,12,153,2,1115,6,6,7,21,"0,285714286",4,0,0,0,0,0,0,0
56,1,1,1,39898,2417,20,69,8,26,12,7,12,2,134,3,0,4,9,"0,333333333",7,0,0,0,0,0,0,0
59,3,0,0,64857,2498,78,556,14,717,210,0,43,1,1540,7,5,10,23,"0,304347826",4,0,0,0,0,0,0,0
45,4,2,1,59892,2154,26,73,0,13,0,1,0,1,87,2,1,3,7,"0,285714286",3,0,0,0,0,0,0,0
38,3,0,0,41020,2159,68,112,1,54,7,7,36,1,217,3,2,4,10,"0,3",3,0,0,0,0,0,0,0
54,4,2,1,57072,2071,79,944,0,60,0,0,30,2,1034,7,5,13,27,"0,259259259",5,0,0,1,0,0,0,0
46,1,0,1,60474,2369,25,265,199,303,234,9,170,7,1180,10,2,12,31,"0,322580645",7,0,0,0,0,0,0,0
55,1,1,1,62807,2582,83,526,28,135,10,21,99,3,819,5,3,12,23,"0,217391304",5,0,0,0,0,0,0,0
44,2,1,1,19414,2171,32,2,3,12,3,5,7,1,32,1,0,3,5,"0,2",8,0,0,0,0,0,0,0
45,1,2,1,19107,2226,49,2,4,9,10,5,16,2,46,1,0,3,6,"0,166666667",7,0,0,0,0,0,0,0
49,2,1,1,75484,2611,50,378,97,259,197,194,34,2,1159,7,3,6,18,"0,388888889",4,0,0,0,0,0,0,0
49,3,0,1,70379,2398,84,553,25,142,65,67,8,3,860,6,3,13,25,"0,24",4,0,0,0,0,0,0,0
45,3,1,0,79419,1922,96,751,127,687,20,15,31,1,1631,4,6,4,15,"0,266666667",2,0,0,0,0,0,0,0
64,4,1,3,64014,1934,56,406,0,30,0,0,8,7,444,8,2,5,22,"0,363636364",7,1,0,0,0,0,0,0
55,1,2,1,76998,2449,85,1449,89,161,69,35,107,2,1910,11,8,8,29,"0,379310345",6,0,0,0,0,1,0,0
43,3,1,1,49854,2146,63,123,17,171,39,0,30,5,380,6,2,5,18,"0,333333333",6,0,0,0,0,0,0,0
44,4,2,2,60585,2285,17,267,42,309,55,42,21,10,736,7,4,9,30,"0,233333333",5,0,0,0,0,0,0,1
60,4,3,2,42873,2439,11,209,0,40,3,2,15,4,269,6,1,4,15,"0,4",8,0,0,0,0,0,0,0
37,1,1,0,87679,2252,62,1259,172,815,97,148,33,1,2524,7,11,10,29,"0,24137931",4,1,0,1,0,1,0,1
47,1,1,1,57867,2186,48,344,35,178,15,23,17,7,612,7,2,9,25,"0,28",6,0,0,0,0,0,0,0
35,1,2,1,35765,2115,86,22,3,30,0,5,15,2,75,2,0,4,8,"0,25",6,0,0,0,0,0,0,0
56,1,2,0,65492,2069,73,247,161,295,210,85,47,2,1045,4,7,13,26,"0,153846154",2,0,0,0,0,0,0,0
48,1,3,1,32952,2125,36,38,0,12,3,1,1,1,55,2,0,3,6,"0,333333333",7,0,0,0,0,0,0,0
46,4,1,1,53374,2597,34,896,10,101,13,10,34,6,1064,4,2,9,21,"0,19047619",9,0,0,1,0,0,0,1
56,1,1,1,71706,2508,16,931,56,253,91,98,14,4,1443,9,5,7,25,"0,36",5,0,0,0,0,0,0,0
37,1,2,0,68487,2447,48,758,12,385,33,89,89,1,1366,9,7,13,30,"0,3",4,0,0,0,0,0,0,0
40,3,1,2,53253,2418,61,216,9,57,20,9,125,7,436,4,3,5,19,"0,210526316",5,0,0,0,0,0,0,0
42,2,3,1,31163,2051,54,2,3,10,11,2,10,1,38,1,0,3,5,"0,2",6,0,0,0,0,0,0,0
48,1,2,1,42014,2596,56,244,15,108,4,15,50,6,436,7,1,6,20,"0,35",8,0,0,0,0,0,0,1
42,3,2,2,54108,2516,74,539,6,91,8,6,97,13,747,8,2,9,32,"0,25",8,0,0,0,0,0,0,0
55,4,0,0,49667,2593,35,1181,26,120,17,13,39,2,1396,5,10,5,22,"0,227272727",8,0,0,1,0,0,0,1
41,3,2,0,63206,2016,65,750,8,125,11,8,26,1,928,4,3,6,14,"0,285714286",2,0,0,0,0,1,0,0
43,3,2,2,57136,2270,48,306,5,109,21,109,92,9,642,5,2,10,26,"0,192307692",6,0,0,0,0,0,0,0
40,2,1,1,46772,2514,88,350,104,189,197,151,57,6,1048,11,8,5,30,"0,366666667",8,0,0,1,0,0,0,0
44,4,2,0,78931,2162,19,331,197,170,58,152,35,1,943,2,8,13,24,"0,083333333",1,0,0,0,0,0,0,0
57,1,1,1,53977,2301,21,620,16,165,0,24,82,5,907,5,5,12,27,"0,185185185",5,0,0,0,0,0,0,0
37,1,2,0,84219,2062,27,434,137,400,45,137,45,1,1198,3,4,10,18,"0,166666667",1,0,0,0,0,0,0,0
40,3,0,2,46098,2595,86,57,0,27,0,0,36,4,120,3,2,2,11,"0,272727273",8,0,0,0,0,0,0,0
50,1,2,1,73538,2496,92,811,76,428,99,137,107,3,1658,10,4,9,26,"0,384615385",7,0,0,0,0,0,0,0
39,1,2,0,79529,1978,1,423,42,706,73,197,197,1,1638,4,8,9,22,"0,181818182",2,0,0,0,0,0,0,0
48,2,1,0,20981,2340,14,2,12,10,6,13,30,1,73,3,1,2,7,"0,428571429",8,0,0,0,0,0,0,1
45,1,0,1,51766,2025,74,60,51,87,6,20,51,2,275,4,2,4,12,"0,333333333",5,0,0,0,0,0,0,0
53,1,2,1,55759,2493,84,675,0,85,10,7,77,5,854,10,3,8,26,"0,384615385",8,0,0,0,0,0,0,0
47,1,2,1,33039,2208,4,30,8,12,8,8,12,1,78,2,0,4,7,"0,285714286",5,0,0,0,0,0,0,0
43,3,2,1,37787,2197,50,40,1,40,4,3,18,1,106,3,0,3,7,"0,428571429",8,0,0,0,0,0,0,0
45,1,0,1,27242,2510,2,3,17,26,20,1,39,2,106,2,0,3,7,"0,285714286",9,0,0,0,0,0,0,1
42,4,0,0,87188,2306,73,910,111,724,49,74,55,1,1923,10,2,6,19,"0,526315789",3,0,0,0,0,0,0,1
44,1,1,0,69930,2314,21,252,98,827,219,70,196,1,1662,4,5,12,22,"0,181818182",3,0,0,0,0,0,0,0
49,1,0,1,37697,2057,82,34,6,21,11,4,8,1,84,2,1,3,7,"0,285714286",6,0,0,0,0,0,0,0
42,4,2,1,37401,1969,14,19,3,19,3,1,3,2,48,2,0,3,7,"0,285714286",7,0,0,0,0,0,0,0
42,1,0,1,3502,2357,56,2,1,1,0,0,1,0,5,0,0,0,0,0,14,0,0,0,0,0,0,0
49,1,2,2,58597,2501,20,490,0,184,10,28,21,12,733,7,4,9,32,"0,21875",7,0,0,0,0,0,0,0
62,4,4,0,82032,2000,54,332,194,377,149,125,57,0,1234,4,6,7,17,"0,235294118",1,0,0,0,0,0,0,0
57,1,1,2,28087,2480,77,53,8,17,13,0,21,3,112,2,2,2,9,"0,222222222",7,0,0,0,0,0,0,0
38,4,0,0,74004,2040,5,784,48,560,42,176,48,1,1658,4,6,4,15,"0,266666667",3,1,0,0,0,1,0,1
55,1,1,1,19740,2377,65,7,11,3,10,4,20,2,55,1,1,3,7,"0,142857143",5,0,0,0,0,0,0,0
40,2,2,1,57036,2480,33,1171,43,219,19,14,47,4,1513,6,3,13,26,"0,230769231",9,0,0,1,0,0,0,0
57,2,1,2,53083,2325,65,215,7,33,3,0,13,6,271,5,1,5,17,"0,294117647",7,0,0,0,1,0,0,0
40,4,2,1,69283,1930,41,674,62,134,0,26,8,4,904,7,3,13,27,"0,259259259",5,0,0,0,0,0,0,0
40,3,0,2,46098,2595,86,57,0,27,0,0,36,4,120,3,2,2,11,"0,272727273",8,0,0,0,0,0,0,1
37,2,2,1,23331,2578,92,5,36,7,0,10,45,2,103,3,0,3,8,"0,375",8,0,0,0,0,0,0,0
37,2,0,1,23331,2547,97,104,20,101,24,15,5,6,269,5,1,5,17,"0,294117647",9,0,0,0,0,0,0,0
36,1,0,1,9255,2106,91,9,0,7,2,0,4,1,22,1,1,2,5,"0,2",8,0,0,0,0,0,0,0
56,4,4,0,67786,2119,0,431,82,441,80,20,102,1,1156,3,6,6,16,"0,1875",1,0,0,0,0,0,0,1
44,4,2,1,71969,2536,59,1000,0,76,0,0,10,3,1086,3,4,9,19,"0,157894737",8,0,0,0,1,0,0,0
48,3,0,1,59235,2448,4,448,40,469,80,0,91,3,1128,11,2,12,28,"0,392857143",7,0,0,0,0,0,0,0
36,1,1,1,31928,2008,5,33,4,24,4,2,5,2,72,3,0,4,9,"0,333333333",7,0,0,0,0,0,0,0
54,3,1,2,74881,2393,48,505,72,270,36,27,54,4,964,9,2,12,27,"0,333333333",5,0,0,0,0,0,0,0
47,1,2,0,65819,2492,99,267,38,701,149,165,63,1,1383,5,4,10,20,"0,25",3,0,0,0,0,0,0,0
57,4,0,3,51411,2314,81,14,0,3,0,0,1,1,18,0,0,3,4,0,5,0,0,0,0,0,0,0
51,1,3,1,51983,2582,95,631,0,115,10,7,30,3,793,9,2,10,24,"0,375",7,0,0,0,0,0,0,0
39,3,1,1,42386,2447,43,65,4,16,0,4,11,1,100,3,0,3,7,"0,428571429",8,0,0,0,0,0,0,0
38,2,2,0,30390,2215,5,10,12,12,25,1,20,1,80,2,0,3,6,"0,333333333",6,0,0,0,0,0,0,0
52,1,0,0,30983,2512,50,51,4,50,12,1,49,1,167,4,0,3,8,"0,5",8,0,0,0,0,0,0,1
58,1,4,1,66033,2440,76,293,35,179,46,59,65,2,677,8,3,7,20,"0,4",7,0,0,0,0,0,0,0
40,2,2,2,37284,2372,46,11,1,2,2,1,6,1,23,0,0,3,4,0,6,0,0,0,0,0,0,0
59,3,3,1,57530,2175,68,50,1,27,6,7,1,1,92,1,1,4,7,"0,142857143",1,0,0,0,0,0,0,0
50,2,2,0,76800,2028,33,173,26,255,35,71,81,1,641,4,4,7,16,"0,25",1,0,0,0,0,0,0,0
59,1,2,1,63943,2580,50,423,184,368,13,97,21,1,1106,6,4,6,17,"0,352941176",5,0,0,0,0,0,0,0
53,1,1,0,76081,1952,85,292,30,415,63,33,200,1,1033,4,5,4,14,"0,285714286",2,1,0,0,0,0,0,0
41,1,2,1,67445,2601,63,757,80,217,29,80,11,5,1174,9,6,12,32,"0,28125",6,0,0,0,0,0,0,0
48,3,2,2,37054,2202,89,12,1,6,0,1,5,2,25,1,0,3,6,"0,166666667",7,0,0,0,0,0,0,0
53,3,1,2,47175,2524,81,167,2,44,6,2,19,7,240,4,2,4,17,"0,235294118",8,0,0,1,0,0,0,1
49,1,3,1,31859,2295,77,3,1,3,8,0,5,1,20,1,0,2,4,"0,25",7,0,0,0,0,0,0,0
54,1,3,3,27215,2437,50,30,5,22,8,9,28,4,102,2,1,4,11,"0,181818182",6,0,0,0,0,0,0,0
49,4,3,1,70179,2258,10,532,88,168,69,44,133,3,1034,7,3,13,26,"0,269230769",5,0,0,0,0,0,0,0
42,1,2,1,39922,2415,30,29,12,59,19,1,36,2,156,3,0,4,9,"0,333333333",8,0,0,0,0,0,0,0
49,3,2,2,49681,2152,66,411,0,26,0,0,21,6,458,7,1,7,21,"0,333333333",7,0,0,0,0,0,0,0
37,1,2,1,24645,2520,16,5,3,4,4,1,0,1,17,1,0,2,4,"0,25",8,0,0,0,0,0,0,0
56,1,3,1,79865,1926,12,71,99,278,185,121,38,1,792,5,10,5,21,"0,238095238",1,0,0,0,0,0,0,0
40,1,2,1,44322,1928,30,46,0,40,3,0,3,2,92,3,0,3,8,"0,375",8,0,0,0,0,0,0,0
58,1,0,1,47958,2441,8,268,11,88,15,3,22,2,407,6,3,5,16,"0,375",5,0,0,0,0,0,0,0
